Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='Mamba4Rec', backbone2='SASRec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l1.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l1.5-dwsb1.0-t0.0-1762950526.4609811.pt')
{'epoch': 0, 'avg_loss': '5.0709', 'avg_bpr_loss': '4.9964', 'avg_kd_loss': '0.0745'}
{'Epoch': 0, 'HIT@5': '0.0049', 'NDCG@5': '0.0031', 'HIT@10': '0.0070', 'NDCG@10': '0.0038', 'HIT@20': '0.0118', 'NDCG@20': '0.0049'}
{'Epoch': 0, 'HIT@5': '0.0055', 'NDCG@5': '0.0033', 'HIT@10': '0.0097', 'NDCG@10': '0.0047', 'HIT@20': '0.0146', 'NDCG@20': '0.0059'}
{'Epoch': 0, 'HIT@5': '0.0042', 'NDCG@5': '0.0022', 'HIT@10': '0.0094', 'NDCG@10': '0.0039', 'HIT@20': '0.0154', 'NDCG@20': '0.0054'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0049', 'NDCG@5': '0.0031', 'HIT@10': '0.0070', 'NDCG@10': '0.0038', 'HIT@20': '0.0118', 'NDCG@20': '0.0049'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0055', 'NDCG@5': '0.0033', 'HIT@10': '0.0097', 'NDCG@10': '0.0047', 'HIT@20': '0.0146', 'NDCG@20': '0.0059'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0042', 'NDCG@5': '0.0022', 'HIT@10': '0.0094', 'NDCG@10': '0.0039', 'HIT@20': '0.0154', 'NDCG@20': '0.0054'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0030', 'HIT@10': '0.0073', 'NDCG@10': '0.0038', 'HIT@20': '0.0124', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0027', 'HIT@10': '0.0070', 'NDCG@10': '0.0035', 'HIT@20': '0.0129', 'NDCG@20': '0.0050'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0023', 'HIT@10': '0.0067', 'NDCG@10': '0.0031', 'HIT@20': '0.0143', 'NDCG@20': '0.0050'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0030', 'HIT@10': '0.0073', 'NDCG@10': '0.0038', 'HIT@20': '0.0124', 'NDCG@20': '0.0051'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0027', 'HIT@10': '0.0070', 'NDCG@10': '0.0035', 'HIT@20': '0.0129', 'NDCG@20': '0.0050'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0023', 'HIT@10': '0.0067', 'NDCG@10': '0.0031', 'HIT@20': '0.0143', 'NDCG@20': '0.0050'}
{'epoch': 1, 'avg_loss': '5.0173', 'avg_bpr_loss': '5.0062', 'avg_kd_loss': '0.0112'}
{'Epoch': 1, 'HIT@5': '0.0056', 'NDCG@5': '0.0038', 'HIT@10': '0.0094', 'NDCG@10': '0.0050', 'HIT@20': '0.0138', 'NDCG@20': '0.0061'}
{'Epoch': 1, 'HIT@5': '0.0038', 'NDCG@5': '0.0022', 'HIT@10': '0.0065', 'NDCG@10': '0.0031', 'HIT@20': '0.0110', 'NDCG@20': '0.0042'}
