Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='Mamba4Rec', backbone2='SASRec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1762813642.4204967.pt')
{'epoch': 0, 'avg_loss': '7.9497', 'avg_bpr_loss': '7.8600', 'avg_kd_loss': '0.0897'}
{'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0025', 'HIT@10': '0.0086', 'NDCG@10': '0.0037', 'HIT@20': '0.0147', 'NDCG@20': '0.0053'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0030', 'HIT@10': '0.0087', 'NDCG@10': '0.0045', 'HIT@20': '0.0110', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0038', 'NDCG@5': '0.0021', 'HIT@10': '0.0098', 'NDCG@10': '0.0040', 'HIT@20': '0.0143', 'NDCG@20': '0.0052'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0025', 'HIT@10': '0.0086', 'NDCG@10': '0.0037', 'HIT@20': '0.0147', 'NDCG@20': '0.0053'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0030', 'HIT@10': '0.0087', 'NDCG@10': '0.0045', 'HIT@20': '0.0110', 'NDCG@20': '0.0051'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0038', 'NDCG@5': '0.0021', 'HIT@10': '0.0098', 'NDCG@10': '0.0040', 'HIT@20': '0.0143', 'NDCG@20': '0.0052'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0026', 'HIT@10': '0.0093', 'NDCG@10': '0.0040', 'HIT@20': '0.0149', 'NDCG@20': '0.0054'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0026', 'HIT@10': '0.0070', 'NDCG@10': '0.0037', 'HIT@20': '0.0121', 'NDCG@20': '0.0050'}
{'Epoch': 0, 'HIT@5': '0.0028', 'NDCG@5': '0.0019', 'HIT@10': '0.0076', 'NDCG@10': '0.0034', 'HIT@20': '0.0126', 'NDCG@20': '0.0047'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0026', 'HIT@10': '0.0093', 'NDCG@10': '0.0040', 'HIT@20': '0.0149', 'NDCG@20': '0.0054'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0026', 'HIT@10': '0.0070', 'NDCG@10': '0.0037', 'HIT@20': '0.0121', 'NDCG@20': '0.0050'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0028', 'NDCG@5': '0.0019', 'HIT@10': '0.0076', 'NDCG@10': '0.0034', 'HIT@20': '0.0126', 'NDCG@20': '0.0047'}
{'epoch': 1, 'avg_loss': '7.9081', 'avg_bpr_loss': '7.8935', 'avg_kd_loss': '0.0146'}
{'Epoch': 1, 'HIT@5': '0.0058', 'NDCG@5': '0.0035', 'HIT@10': '0.0087', 'NDCG@10': '0.0045', 'HIT@20': '0.0139', 'NDCG@20': '0.0058'}
{'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0024', 'HIT@10': '0.0067', 'NDCG@10': '0.0031', 'HIT@20': '0.0118', 'NDCG@20': '0.0044'}
{'Epoch': 1, 'HIT@5': '0.0059', 'NDCG@5': '0.0034', 'HIT@10': '0.0080', 'NDCG@10': '0.0041', 'HIT@20': '0.0132', 'NDCG@20': '0.0054'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0058', 'NDCG@5': '0.0035', 'HIT@10': '0.0087', 'NDCG@10': '0.0045', 'HIT@20': '0.0139', 'NDCG@20': '0.0058'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0024', 'HIT@10': '0.0067', 'NDCG@10': '0.0031', 'HIT@20': '0.0118', 'NDCG@20': '0.0044'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0059', 'NDCG@5': '0.0034', 'HIT@10': '0.0080', 'NDCG@10': '0.0041', 'HIT@20': '0.0132', 'NDCG@20': '0.0054'}
{'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0028', 'HIT@10': '0.0076', 'NDCG@10': '0.0037', 'HIT@20': '0.0135', 'NDCG@20': '0.0052'}
{'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0029', 'HIT@10': '0.0084', 'NDCG@10': '0.0041', 'HIT@20': '0.0149', 'NDCG@20': '0.0056'}
{'Epoch': 1, 'HIT@5': '0.0059', 'NDCG@5': '0.0033', 'HIT@10': '0.0087', 'NDCG@10': '0.0042', 'HIT@20': '0.0154', 'NDCG@20': '0.0059'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0028', 'HIT@10': '0.0076', 'NDCG@10': '0.0037', 'HIT@20': '0.0135', 'NDCG@20': '0.0052'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0029', 'HIT@10': '0.0084', 'NDCG@10': '0.0041', 'HIT@20': '0.0149', 'NDCG@20': '0.0056'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0059', 'NDCG@5': '0.0033', 'HIT@10': '0.0087', 'NDCG@10': '0.0042', 'HIT@20': '0.0154', 'NDCG@20': '0.0059'}
{'epoch': 2, 'avg_loss': '7.7359', 'avg_bpr_loss': '7.7319', 'avg_kd_loss': '0.0040'}
{'Epoch': 2, 'HIT@5': '0.0074', 'NDCG@5': '0.0052', 'HIT@10': '0.0118', 'NDCG@10': '0.0065', 'HIT@20': '0.0178', 'NDCG@20': '0.0080'}
{'Epoch': 2, 'HIT@5': '0.0046', 'NDCG@5': '0.0032', 'HIT@10': '0.0076', 'NDCG@10': '0.0041', 'HIT@20': '0.0100', 'NDCG@20': '0.0047'}
{'Epoch': 2, 'HIT@5': '0.0069', 'NDCG@5': '0.0046', 'HIT@10': '0.0096', 'NDCG@10': '0.0054', 'HIT@20': '0.0152', 'NDCG@20': '0.0068'}
Model 1 (Mamba4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0074', 'NDCG@5': '0.0052', 'HIT@10': '0.0118', 'NDCG@10': '0.0065', 'HIT@20': '0.0178', 'NDCG@20': '0.0080'}
Model 2 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0046', 'NDCG@5': '0.0032', 'HIT@10': '0.0076', 'NDCG@10': '0.0041', 'HIT@20': '0.0100', 'NDCG@20': '0.0047'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0069', 'NDCG@5': '0.0046', 'HIT@10': '0.0096', 'NDCG@10': '0.0054', 'HIT@20': '0.0152', 'NDCG@20': '0.0068'}
{'Epoch': 2, 'HIT@5': '0.0051', 'NDCG@5': '0.0034', 'HIT@10': '0.0081', 'NDCG@10': '0.0044', 'HIT@20': '0.0138', 'NDCG@20': '0.0058'}
{'Epoch': 2, 'HIT@5': '0.0039', 'NDCG@5': '0.0026', 'HIT@10': '0.0056', 'NDCG@10': '0.0031', 'HIT@20': '0.0084', 'NDCG@20': '0.0038'}
{'Epoch': 2, 'HIT@5': '0.0042', 'NDCG@5': '0.0030', 'HIT@10': '0.0056', 'NDCG@10': '0.0035', 'HIT@20': '0.0124', 'NDCG@20': '0.0052'}
Model 1 (Mamba4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0051', 'NDCG@5': '0.0034', 'HIT@10': '0.0081', 'NDCG@10': '0.0044', 'HIT@20': '0.0138', 'NDCG@20': '0.0058'}
Model 2 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0039', 'NDCG@5': '0.0026', 'HIT@10': '0.0056', 'NDCG@10': '0.0031', 'HIT@20': '0.0084', 'NDCG@20': '0.0038'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0042', 'NDCG@5': '0.0030', 'HIT@10': '0.0056', 'NDCG@10': '0.0035', 'HIT@20': '0.0124', 'NDCG@20': '0.0052'}
{'epoch': 3, 'avg_loss': '7.5638', 'avg_bpr_loss': '7.5565', 'avg_kd_loss': '0.0073'}
{'Epoch': 3, 'HIT@5': '0.0072', 'NDCG@5': '0.0053', 'HIT@10': '0.0097', 'NDCG@10': '0.0061', 'HIT@20': '0.0132', 'NDCG@20': '0.0070'}
{'Epoch': 3, 'HIT@5': '0.0007', 'NDCG@5': '0.0004', 'HIT@10': '0.0015', 'NDCG@10': '0.0006', 'HIT@20': '0.0028', 'NDCG@20': '0.0010'}
{'Epoch': 3, 'HIT@5': '0.0038', 'NDCG@5': '0.0032', 'HIT@10': '0.0048', 'NDCG@10': '0.0035', 'HIT@20': '0.0067', 'NDCG@20': '0.0040'}
Model 1 (Mamba4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0072', 'NDCG@5': '0.0053', 'HIT@10': '0.0097', 'NDCG@10': '0.0061', 'HIT@20': '0.0132', 'NDCG@20': '0.0070'}
Model 2 (SASRec) Results: {'Epoch': 3, 'HIT@5': '0.0007', 'NDCG@5': '0.0004', 'HIT@10': '0.0015', 'NDCG@10': '0.0006', 'HIT@20': '0.0028', 'NDCG@20': '0.0010'}
Ensemble Results: {'Epoch': 3, 'HIT@5': '0.0038', 'NDCG@5': '0.0032', 'HIT@10': '0.0048', 'NDCG@10': '0.0035', 'HIT@20': '0.0067', 'NDCG@20': '0.0040'}
{'Epoch': 3, 'HIT@5': '0.0045', 'NDCG@5': '0.0034', 'HIT@10': '0.0065', 'NDCG@10': '0.0040', 'HIT@20': '0.0090', 'NDCG@20': '0.0046'}
{'Epoch': 3, 'HIT@5': '0.0006', 'NDCG@5': '0.0005', 'HIT@10': '0.0011', 'NDCG@10': '0.0006', 'HIT@20': '0.0025', 'NDCG@20': '0.0010'}
{'Epoch': 3, 'HIT@5': '0.0020', 'NDCG@5': '0.0019', 'HIT@10': '0.0028', 'NDCG@10': '0.0021', 'HIT@20': '0.0051', 'NDCG@20': '0.0027'}
Model 1 (Mamba4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0045', 'NDCG@5': '0.0034', 'HIT@10': '0.0065', 'NDCG@10': '0.0040', 'HIT@20': '0.0090', 'NDCG@20': '0.0046'}
Model 2 (SASRec) Results: {'Epoch': 3, 'HIT@5': '0.0006', 'NDCG@5': '0.0005', 'HIT@10': '0.0011', 'NDCG@10': '0.0006', 'HIT@20': '0.0025', 'NDCG@20': '0.0010'}
Ensemble Results: {'Epoch': 3, 'HIT@5': '0.0020', 'NDCG@5': '0.0019', 'HIT@10': '0.0028', 'NDCG@10': '0.0021', 'HIT@20': '0.0051', 'NDCG@20': '0.0027'}
{'epoch': 4, 'avg_loss': '7.6480', 'avg_bpr_loss': '7.6437', 'avg_kd_loss': '0.0043'}
{'Epoch': 4, 'HIT@5': '0.0132', 'NDCG@5': '0.0096', 'HIT@10': '0.0198', 'NDCG@10': '0.0117', 'HIT@20': '0.0272', 'NDCG@20': '0.0135'}
{'Epoch': 4, 'HIT@5': '0.0111', 'NDCG@5': '0.0076', 'HIT@10': '0.0152', 'NDCG@10': '0.0089', 'HIT@20': '0.0219', 'NDCG@20': '0.0106'}
{'Epoch': 4, 'HIT@5': '0.0153', 'NDCG@5': '0.0104', 'HIT@10': '0.0216', 'NDCG@10': '0.0124', 'HIT@20': '0.0284', 'NDCG@20': '0.0141'}
Model 1 (Mamba4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0132', 'NDCG@5': '0.0096', 'HIT@10': '0.0198', 'NDCG@10': '0.0117', 'HIT@20': '0.0272', 'NDCG@20': '0.0135'}
Model 2 (SASRec) Results: {'Epoch': 4, 'HIT@5': '0.0111', 'NDCG@5': '0.0076', 'HIT@10': '0.0152', 'NDCG@10': '0.0089', 'HIT@20': '0.0219', 'NDCG@20': '0.0106'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0153', 'NDCG@5': '0.0104', 'HIT@10': '0.0216', 'NDCG@10': '0.0124', 'HIT@20': '0.0284', 'NDCG@20': '0.0141'}
{'Epoch': 4, 'HIT@5': '0.0101', 'NDCG@5': '0.0066', 'HIT@10': '0.0146', 'NDCG@10': '0.0080', 'HIT@20': '0.0250', 'NDCG@20': '0.0106'}
