Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='Mamba4Rec', backbone2='SASRec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762860958.8350668.pt')
{'epoch': 0, 'avg_loss': '6.5110', 'avg_bpr_loss': '6.4283', 'avg_kd_loss': '0.0827'}
{'Epoch': 0, 'HIT@5': '0.0049', 'NDCG@5': '0.0026', 'HIT@10': '0.0100', 'NDCG@10': '0.0042', 'HIT@20': '0.0139', 'NDCG@20': '0.0051'}
{'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0023', 'HIT@10': '0.0084', 'NDCG@10': '0.0036', 'HIT@20': '0.0131', 'NDCG@20': '0.0048'}
{'Epoch': 0, 'HIT@5': '0.0058', 'NDCG@5': '0.0028', 'HIT@10': '0.0104', 'NDCG@10': '0.0043', 'HIT@20': '0.0152', 'NDCG@20': '0.0055'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0049', 'NDCG@5': '0.0026', 'HIT@10': '0.0100', 'NDCG@10': '0.0042', 'HIT@20': '0.0139', 'NDCG@20': '0.0051'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0044', 'NDCG@5': '0.0023', 'HIT@10': '0.0084', 'NDCG@10': '0.0036', 'HIT@20': '0.0131', 'NDCG@20': '0.0048'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0058', 'NDCG@5': '0.0028', 'HIT@10': '0.0104', 'NDCG@10': '0.0043', 'HIT@20': '0.0152', 'NDCG@20': '0.0055'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0028', 'HIT@10': '0.0090', 'NDCG@10': '0.0042', 'HIT@20': '0.0143', 'NDCG@20': '0.0055'}
{'Epoch': 0, 'HIT@5': '0.0037', 'NDCG@5': '0.0022', 'HIT@10': '0.0076', 'NDCG@10': '0.0035', 'HIT@20': '0.0115', 'NDCG@20': '0.0045'}
{'Epoch': 0, 'HIT@5': '0.0025', 'NDCG@5': '0.0017', 'HIT@10': '0.0065', 'NDCG@10': '0.0030', 'HIT@20': '0.0121', 'NDCG@20': '0.0044'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0028', 'HIT@10': '0.0090', 'NDCG@10': '0.0042', 'HIT@20': '0.0143', 'NDCG@20': '0.0055'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0037', 'NDCG@5': '0.0022', 'HIT@10': '0.0076', 'NDCG@10': '0.0035', 'HIT@20': '0.0115', 'NDCG@20': '0.0045'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0025', 'NDCG@5': '0.0017', 'HIT@10': '0.0065', 'NDCG@10': '0.0030', 'HIT@20': '0.0121', 'NDCG@20': '0.0044'}
{'epoch': 1, 'avg_loss': '6.4609', 'avg_bpr_loss': '6.4481', 'avg_kd_loss': '0.0128'}
{'Epoch': 1, 'HIT@5': '0.0051', 'NDCG@5': '0.0029', 'HIT@10': '0.0081', 'NDCG@10': '0.0039', 'HIT@20': '0.0129', 'NDCG@20': '0.0051'}
{'Epoch': 1, 'HIT@5': '0.0034', 'NDCG@5': '0.0025', 'HIT@10': '0.0058', 'NDCG@10': '0.0032', 'HIT@20': '0.0097', 'NDCG@20': '0.0042'}
{'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0028', 'HIT@10': '0.0069', 'NDCG@10': '0.0035', 'HIT@20': '0.0132', 'NDCG@20': '0.0051'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0051', 'NDCG@5': '0.0029', 'HIT@10': '0.0081', 'NDCG@10': '0.0039', 'HIT@20': '0.0129', 'NDCG@20': '0.0051'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0034', 'NDCG@5': '0.0025', 'HIT@10': '0.0058', 'NDCG@10': '0.0032', 'HIT@20': '0.0097', 'NDCG@20': '0.0042'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0028', 'HIT@10': '0.0069', 'NDCG@10': '0.0035', 'HIT@20': '0.0132', 'NDCG@20': '0.0051'}
{'Epoch': 1, 'HIT@5': '0.0039', 'NDCG@5': '0.0027', 'HIT@10': '0.0087', 'NDCG@10': '0.0042', 'HIT@20': '0.0146', 'NDCG@20': '0.0056'}
{'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0032', 'HIT@10': '0.0065', 'NDCG@10': '0.0038', 'HIT@20': '0.0124', 'NDCG@20': '0.0052'}
{'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0029', 'HIT@10': '0.0090', 'NDCG@10': '0.0043', 'HIT@20': '0.0160', 'NDCG@20': '0.0060'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0039', 'NDCG@5': '0.0027', 'HIT@10': '0.0087', 'NDCG@10': '0.0042', 'HIT@20': '0.0146', 'NDCG@20': '0.0056'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0032', 'HIT@10': '0.0065', 'NDCG@10': '0.0038', 'HIT@20': '0.0124', 'NDCG@20': '0.0052'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0048', 'NDCG@5': '0.0029', 'HIT@10': '0.0090', 'NDCG@10': '0.0043', 'HIT@20': '0.0160', 'NDCG@20': '0.0060'}
{'epoch': 2, 'avg_loss': '6.3194', 'avg_bpr_loss': '6.3157', 'avg_kd_loss': '0.0037'}
