Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=1.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727236.7359002.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=10.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727236.909599.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=2, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727237.0263796.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=2.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727236.9796035.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=2, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=10.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727237.0775187.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=2, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=1.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727237.1323702.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727237.023677.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.5, dws_beta=1.0, kd_temperature=5.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l3.5-dwsb1.0-t0.0-1761727237.0455716.pt')
{'epoch': 0, 'avg_loss': '15.2754', 'avg_bpr_loss': '15.1397', 'avg_kd_loss': '0.1357'}
{'epoch': 0, 'avg_loss': '15.4127', 'avg_bpr_loss': '15.2551', 'avg_kd_loss': '0.1576'}
{'epoch': 0, 'avg_loss': '15.3349', 'avg_bpr_loss': '15.2025', 'avg_kd_loss': '0.1323'}
{'epoch': 0, 'avg_loss': '15.3445', 'avg_bpr_loss': '15.1962', 'avg_kd_loss': '0.1482'}
{'epoch': 0, 'avg_loss': '15.4949', 'avg_bpr_loss': '15.3352', 'avg_kd_loss': '0.1597'}
{'epoch': 0, 'avg_loss': '15.4012', 'avg_bpr_loss': '15.2465', 'avg_kd_loss': '0.1547'}
{'epoch': 0, 'avg_loss': '15.2406', 'avg_bpr_loss': '15.1133', 'avg_kd_loss': '0.1273'}
{'epoch': 0, 'avg_loss': '15.3640', 'avg_bpr_loss': '15.2215', 'avg_kd_loss': '0.1424'}
{'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0008', 'HIT@10': '0.0033', 'NDCG@10': '0.0014', 'HIT@20': '0.0090', 'NDCG@20': '0.0028'}
{'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0047', 'HIT@10': '0.0077', 'NDCG@10': '0.0053', 'HIT@20': '0.0111', 'NDCG@20': '0.0061'}
{'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0006', 'HIT@10': '0.0018', 'NDCG@10': '0.0008', 'HIT@20': '0.0026', 'NDCG@20': '0.0010'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0039', 'HIT@20': '0.0111', 'NDCG@20': '0.0050'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0008', 'HIT@10': '0.0033', 'NDCG@10': '0.0014', 'HIT@20': '0.0090', 'NDCG@20': '0.0028'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0047', 'HIT@10': '0.0077', 'NDCG@10': '0.0053', 'HIT@20': '0.0111', 'NDCG@20': '0.0061'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0031', 'HIT@10': '0.0067', 'NDCG@10': '0.0039', 'HIT@20': '0.0111', 'NDCG@20': '0.0050'}
{'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0012', 'HIT@10': '0.0031', 'NDCG@10': '0.0015', 'HIT@20': '0.0075', 'NDCG@20': '0.0026'}
{'Epoch': 0, 'HIT@5': '0.0003', 'NDCG@5': '0.0002', 'HIT@10': '0.0013', 'NDCG@10': '0.0005', 'HIT@20': '0.0031', 'NDCG@20': '0.0009'}
{'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0007', 'HIT@10': '0.0028', 'NDCG@10': '0.0013', 'HIT@20': '0.0046', 'NDCG@20': '0.0017'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0006', 'HIT@10': '0.0018', 'NDCG@10': '0.0008', 'HIT@20': '0.0026', 'NDCG@20': '0.0010'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0012', 'HIT@10': '0.0031', 'NDCG@10': '0.0015', 'HIT@20': '0.0075', 'NDCG@20': '0.0026'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0010', 'NDCG@5': '0.0007', 'HIT@10': '0.0028', 'NDCG@10': '0.0013', 'HIT@20': '0.0046', 'NDCG@20': '0.0017'}
{'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0019', 'HIT@10': '0.0052', 'NDCG@10': '0.0026', 'HIT@20': '0.0095', 'NDCG@20': '0.0037'}
{'Epoch': 0, 'HIT@5': '0.0023', 'NDCG@5': '0.0012', 'HIT@10': '0.0033', 'NDCG@10': '0.0015', 'HIT@20': '0.0064', 'NDCG@20': '0.0023'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0003', 'NDCG@5': '0.0002', 'HIT@10': '0.0013', 'NDCG@10': '0.0005', 'HIT@20': '0.0031', 'NDCG@20': '0.0009'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0031', 'NDCG@5': '0.0019', 'HIT@10': '0.0052', 'NDCG@10': '0.0026', 'HIT@20': '0.0095', 'NDCG@20': '0.0037'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0023', 'NDCG@5': '0.0012', 'HIT@10': '0.0033', 'NDCG@10': '0.0015', 'HIT@20': '0.0064', 'NDCG@20': '0.0023'}
{'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0008', 'HIT@10': '0.0033', 'NDCG@10': '0.0015', 'HIT@20': '0.0052', 'NDCG@20': '0.0020'}
{'Epoch': 0, 'HIT@5': '0.0023', 'NDCG@5': '0.0017', 'HIT@10': '0.0036', 'NDCG@10': '0.0021', 'HIT@20': '0.0064', 'NDCG@20': '0.0028'}
{'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0007', 'HIT@10': '0.0041', 'NDCG@10': '0.0016', 'HIT@20': '0.0072', 'NDCG@20': '0.0024'}
{'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0007', 'HIT@10': '0.0036', 'NDCG@10': '0.0015', 'HIT@20': '0.0059', 'NDCG@20': '0.0021'}
{'Epoch': 0, 'HIT@5': '0.0018', 'NDCG@5': '0.0014', 'HIT@10': '0.0049', 'NDCG@10': '0.0024', 'HIT@20': '0.0090', 'NDCG@20': '0.0035'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0008', 'HIT@10': '0.0033', 'NDCG@10': '0.0015', 'HIT@20': '0.0052', 'NDCG@20': '0.0020'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0023', 'NDCG@5': '0.0017', 'HIT@10': '0.0036', 'NDCG@10': '0.0021', 'HIT@20': '0.0064', 'NDCG@20': '0.0028'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0018', 'NDCG@5': '0.0014', 'HIT@10': '0.0049', 'NDCG@10': '0.0024', 'HIT@20': '0.0090', 'NDCG@20': '0.0035'}
{'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0033', 'HIT@10': '0.0070', 'NDCG@10': '0.0040', 'HIT@20': '0.0131', 'NDCG@20': '0.0056'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0033', 'HIT@10': '0.0070', 'NDCG@10': '0.0042', 'HIT@20': '0.0113', 'NDCG@20': '0.0054'}
{'Epoch': 0, 'HIT@5': '0.0026', 'NDCG@5': '0.0015', 'HIT@10': '0.0036', 'NDCG@10': '0.0018', 'HIT@20': '0.0077', 'NDCG@20': '0.0028'}
{'Epoch': 0, 'HIT@5': '0.0036', 'NDCG@5': '0.0029', 'HIT@10': '0.0046', 'NDCG@10': '0.0033', 'HIT@20': '0.0082', 'NDCG@20': '0.0042'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0031', 'HIT@10': '0.0049', 'NDCG@10': '0.0034', 'HIT@20': '0.0082', 'NDCG@20': '0.0043'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0007', 'HIT@10': '0.0041', 'NDCG@10': '0.0016', 'HIT@20': '0.0072', 'NDCG@20': '0.0024'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0033', 'HIT@10': '0.0070', 'NDCG@10': '0.0040', 'HIT@20': '0.0131', 'NDCG@20': '0.0056'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0031', 'HIT@10': '0.0049', 'NDCG@10': '0.0034', 'HIT@20': '0.0082', 'NDCG@20': '0.0043'}
{'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0032', 'HIT@10': '0.0051', 'NDCG@10': '0.0033', 'HIT@20': '0.0067', 'NDCG@20': '0.0037'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0026', 'NDCG@5': '0.0015', 'HIT@10': '0.0036', 'NDCG@10': '0.0018', 'HIT@20': '0.0077', 'NDCG@20': '0.0028'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0036', 'NDCG@5': '0.0029', 'HIT@10': '0.0046', 'NDCG@10': '0.0033', 'HIT@20': '0.0082', 'NDCG@20': '0.0042'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0046', 'NDCG@5': '0.0032', 'HIT@10': '0.0051', 'NDCG@10': '0.0033', 'HIT@20': '0.0067', 'NDCG@20': '0.0037'}
{'Epoch': 0, 'HIT@5': '0.0023', 'NDCG@5': '0.0017', 'HIT@10': '0.0041', 'NDCG@10': '0.0023', 'HIT@20': '0.0070', 'NDCG@20': '0.0030'}
Model 1 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0013', 'NDCG@5': '0.0007', 'HIT@10': '0.0036', 'NDCG@10': '0.0015', 'HIT@20': '0.0059', 'NDCG@20': '0.0021'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0033', 'HIT@10': '0.0070', 'NDCG@10': '0.0042', 'HIT@20': '0.0113', 'NDCG@20': '0.0054'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0023', 'NDCG@5': '0.0017', 'HIT@10': '0.0041', 'NDCG@10': '0.0023', 'HIT@20': '0.0070', 'NDCG@20': '0.0030'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0010', 'HIT@10': '0.0015', 'NDCG@10': '0.0010', 'HIT@20': '0.0036', 'NDCG@20': '0.0015'}
{'Epoch': 0, 'HIT@5': '0.0015', 'NDCG@5': '0.0011', 'HIT@10': '0.0018', 'NDCG@10': '0.0012', 'HIT@20': '0.0036', 'NDCG@20': '0.0017'}
{'Epoch': 0, 'HIT@5': '0.0026', 'NDCG@5': '0.0019', 'HIT@10': '0.0031', 'NDCG@10': '0.0021', 'HIT@20': '0.0077', 'NDCG@20': '0.0033'}
{'Epoch': 0, 'HIT@5': '0.0005', 'NDCG@5': '0.0002', 'HIT@10': '0.0026', 'NDCG@10': '0.0009', 'HIT@20': '0.0046', 'NDCG@20': '0.0014'}
