Namespace(data_dir='./data/', output_dir='output/', data_name='Toys_and_Games', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Toys_and_Games', item_size=11926, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l2.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Toys_and_Games-a1.0-b1.0-l2.0-dwsb1.0-t0.0-1762461850.031694.pt')
{'epoch': 0, 'avg_loss': '11.0940', 'avg_bpr_loss': '10.9819', 'avg_kd_loss': '0.1122'}
{'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0015', 'HIT@10': '0.0046', 'NDCG@10': '0.0023', 'HIT@20': '0.0080', 'NDCG@20': '0.0032'}
{'Epoch': 0, 'HIT@5': '0.0052', 'NDCG@5': '0.0034', 'HIT@10': '0.0072', 'NDCG@10': '0.0040', 'HIT@20': '0.0121', 'NDCG@20': '0.0053'}
{'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0025', 'HIT@10': '0.0052', 'NDCG@10': '0.0030', 'HIT@20': '0.0082', 'NDCG@20': '0.0037'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0021', 'NDCG@5': '0.0015', 'HIT@10': '0.0046', 'NDCG@10': '0.0023', 'HIT@20': '0.0080', 'NDCG@20': '0.0032'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0052', 'NDCG@5': '0.0034', 'HIT@10': '0.0072', 'NDCG@10': '0.0040', 'HIT@20': '0.0121', 'NDCG@20': '0.0053'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0039', 'NDCG@5': '0.0025', 'HIT@10': '0.0052', 'NDCG@10': '0.0030', 'HIT@20': '0.0082', 'NDCG@20': '0.0037'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0032', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0118', 'NDCG@20': '0.0053'}
{'Epoch': 0, 'HIT@5': '0.0067', 'NDCG@5': '0.0057', 'HIT@10': '0.0093', 'NDCG@10': '0.0065', 'HIT@20': '0.0129', 'NDCG@20': '0.0074'}
{'Epoch': 0, 'HIT@5': '0.0077', 'NDCG@5': '0.0057', 'HIT@10': '0.0082', 'NDCG@10': '0.0059', 'HIT@20': '0.0103', 'NDCG@20': '0.0064'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0032', 'HIT@10': '0.0067', 'NDCG@10': '0.0040', 'HIT@20': '0.0118', 'NDCG@20': '0.0053'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0067', 'NDCG@5': '0.0057', 'HIT@10': '0.0093', 'NDCG@10': '0.0065', 'HIT@20': '0.0129', 'NDCG@20': '0.0074'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0077', 'NDCG@5': '0.0057', 'HIT@10': '0.0082', 'NDCG@10': '0.0059', 'HIT@20': '0.0103', 'NDCG@20': '0.0064'}
{'epoch': 1, 'avg_loss': '11.4594', 'avg_bpr_loss': '11.4320', 'avg_kd_loss': '0.0274'}
{'Epoch': 1, 'HIT@5': '0.0057', 'NDCG@5': '0.0047', 'HIT@10': '0.0082', 'NDCG@10': '0.0055', 'HIT@20': '0.0152', 'NDCG@20': '0.0073'}
{'Epoch': 1, 'HIT@5': '0.0131', 'NDCG@5': '0.0094', 'HIT@10': '0.0165', 'NDCG@10': '0.0105', 'HIT@20': '0.0224', 'NDCG@20': '0.0120'}
{'Epoch': 1, 'HIT@5': '0.0118', 'NDCG@5': '0.0090', 'HIT@10': '0.0139', 'NDCG@10': '0.0097', 'HIT@20': '0.0227', 'NDCG@20': '0.0118'}
Model 1 (FMLPRecModel) Results: {'Epoch': 1, 'HIT@5': '0.0057', 'NDCG@5': '0.0047', 'HIT@10': '0.0082', 'NDCG@10': '0.0055', 'HIT@20': '0.0152', 'NDCG@20': '0.0073'}
