Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='Mamba4Rec', backbone2='SASRec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.3, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l0.3-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l0.3-dwsb1.0-t0.0-1762883734.4434288.pt')
{'epoch': 0, 'avg_loss': '3.3516', 'avg_bpr_loss': '3.2916', 'avg_kd_loss': '0.0601'}
{'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0028', 'HIT@10': '0.0091', 'NDCG@10': '0.0042', 'HIT@20': '0.0163', 'NDCG@20': '0.0061'}
{'Epoch': 0, 'HIT@5': '0.0066', 'NDCG@5': '0.0037', 'HIT@10': '0.0079', 'NDCG@10': '0.0041', 'HIT@20': '0.0138', 'NDCG@20': '0.0055'}
{'Epoch': 0, 'HIT@5': '0.0065', 'NDCG@5': '0.0033', 'HIT@10': '0.0105', 'NDCG@10': '0.0047', 'HIT@20': '0.0160', 'NDCG@20': '0.0060'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0045', 'NDCG@5': '0.0028', 'HIT@10': '0.0091', 'NDCG@10': '0.0042', 'HIT@20': '0.0163', 'NDCG@20': '0.0061'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0066', 'NDCG@5': '0.0037', 'HIT@10': '0.0079', 'NDCG@10': '0.0041', 'HIT@20': '0.0138', 'NDCG@20': '0.0055'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0065', 'NDCG@5': '0.0033', 'HIT@10': '0.0105', 'NDCG@10': '0.0047', 'HIT@20': '0.0160', 'NDCG@20': '0.0060'}
{'Epoch': 0, 'HIT@5': '0.0053', 'NDCG@5': '0.0031', 'HIT@10': '0.0093', 'NDCG@10': '0.0043', 'HIT@20': '0.0143', 'NDCG@20': '0.0056'}
{'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0026', 'HIT@10': '0.0079', 'NDCG@10': '0.0036', 'HIT@20': '0.0132', 'NDCG@20': '0.0049'}
{'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0026', 'HIT@10': '0.0098', 'NDCG@10': '0.0041', 'HIT@20': '0.0157', 'NDCG@20': '0.0056'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0053', 'NDCG@5': '0.0031', 'HIT@10': '0.0093', 'NDCG@10': '0.0043', 'HIT@20': '0.0143', 'NDCG@20': '0.0056'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0048', 'NDCG@5': '0.0026', 'HIT@10': '0.0079', 'NDCG@10': '0.0036', 'HIT@20': '0.0132', 'NDCG@20': '0.0049'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0051', 'NDCG@5': '0.0026', 'HIT@10': '0.0098', 'NDCG@10': '0.0041', 'HIT@20': '0.0157', 'NDCG@20': '0.0056'}
{'epoch': 1, 'avg_loss': '3.2806', 'avg_bpr_loss': '3.2724', 'avg_kd_loss': '0.0081'}
{'Epoch': 1, 'HIT@5': '0.0070', 'NDCG@5': '0.0046', 'HIT@10': '0.0096', 'NDCG@10': '0.0054', 'HIT@20': '0.0146', 'NDCG@20': '0.0067'}
{'Epoch': 1, 'HIT@5': '0.0042', 'NDCG@5': '0.0032', 'HIT@10': '0.0069', 'NDCG@10': '0.0040', 'HIT@20': '0.0119', 'NDCG@20': '0.0053'}
{'Epoch': 1, 'HIT@5': '0.0046', 'NDCG@5': '0.0037', 'HIT@10': '0.0084', 'NDCG@10': '0.0050', 'HIT@20': '0.0131', 'NDCG@20': '0.0061'}
Model 1 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0070', 'NDCG@5': '0.0046', 'HIT@10': '0.0096', 'NDCG@10': '0.0054', 'HIT@20': '0.0146', 'NDCG@20': '0.0067'}
Model 2 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0042', 'NDCG@5': '0.0032', 'HIT@10': '0.0069', 'NDCG@10': '0.0040', 'HIT@20': '0.0119', 'NDCG@20': '0.0053'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0046', 'NDCG@5': '0.0037', 'HIT@10': '0.0084', 'NDCG@10': '0.0050', 'HIT@20': '0.0131', 'NDCG@20': '0.0061'}
{'Epoch': 1, 'HIT@5': '0.0053', 'NDCG@5': '0.0036', 'HIT@10': '0.0084', 'NDCG@10': '0.0045', 'HIT@20': '0.0121', 'NDCG@20': '0.0054'}
{'Epoch': 1, 'HIT@5': '0.0042', 'NDCG@5': '0.0026', 'HIT@10': '0.0062', 'NDCG@10': '0.0032', 'HIT@20': '0.0146', 'NDCG@20': '0.0053'}
{'Epoch': 1, 'HIT@5': '0.0037', 'NDCG@5': '0.0027', 'HIT@10': '0.0098', 'NDCG@10': '0.0047', 'HIT@20': '0.0154', 'NDCG@20': '0.0061'}
