Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='Mamba4Rec', backbone2='SASRec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=3.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l3.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-Mamba4Rec-SASRec-Sports_and_Outdoors-a1.0-b1.0-l3.0-dwsb1.0-t0.0-1762843392.2376208.pt')
{'epoch': 0, 'avg_loss': '7.2279', 'avg_bpr_loss': '7.1414', 'avg_kd_loss': '0.0865'}
{'Epoch': 0, 'HIT@5': '0.0055', 'NDCG@5': '0.0031', 'HIT@10': '0.0090', 'NDCG@10': '0.0042', 'HIT@20': '0.0131', 'NDCG@20': '0.0052'}
{'Epoch': 0, 'HIT@5': '0.0035', 'NDCG@5': '0.0019', 'HIT@10': '0.0055', 'NDCG@10': '0.0025', 'HIT@20': '0.0115', 'NDCG@20': '0.0041'}
{'Epoch': 0, 'HIT@5': '0.0035', 'NDCG@5': '0.0018', 'HIT@10': '0.0093', 'NDCG@10': '0.0037', 'HIT@20': '0.0147', 'NDCG@20': '0.0050'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0055', 'NDCG@5': '0.0031', 'HIT@10': '0.0090', 'NDCG@10': '0.0042', 'HIT@20': '0.0131', 'NDCG@20': '0.0052'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0035', 'NDCG@5': '0.0019', 'HIT@10': '0.0055', 'NDCG@10': '0.0025', 'HIT@20': '0.0115', 'NDCG@20': '0.0041'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0035', 'NDCG@5': '0.0018', 'HIT@10': '0.0093', 'NDCG@10': '0.0037', 'HIT@20': '0.0147', 'NDCG@20': '0.0050'}
{'Epoch': 0, 'HIT@5': '0.0042', 'NDCG@5': '0.0026', 'HIT@10': '0.0087', 'NDCG@10': '0.0041', 'HIT@20': '0.0146', 'NDCG@20': '0.0055'}
{'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0031', 'HIT@10': '0.0087', 'NDCG@10': '0.0040', 'HIT@20': '0.0140', 'NDCG@20': '0.0053'}
{'Epoch': 0, 'HIT@5': '0.0037', 'NDCG@5': '0.0023', 'HIT@10': '0.0101', 'NDCG@10': '0.0044', 'HIT@20': '0.0154', 'NDCG@20': '0.0057'}
Model 1 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0042', 'NDCG@5': '0.0026', 'HIT@10': '0.0087', 'NDCG@10': '0.0041', 'HIT@20': '0.0146', 'NDCG@20': '0.0055'}
Model 2 (SASRec) Results: {'Epoch': 0, 'HIT@5': '0.0059', 'NDCG@5': '0.0031', 'HIT@10': '0.0087', 'NDCG@10': '0.0040', 'HIT@20': '0.0140', 'NDCG@20': '0.0053'}
