Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762175917.5230227.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=1.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762175934.180298.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=2.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762176024.007774.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=10.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762176031.9483917.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=5.0, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762176030.7821417.pt')
Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='FMLPRecModel', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-FMLPRecModel-Mamba4Rec-Beauty-a1.0-b1.0-l2.5-dwsb1.0-t0.0-1762363684.2486656.pt')
{'epoch': 0, 'avg_loss': '12.5241', 'avg_bpr_loss': '12.4163', 'avg_kd_loss': '0.1078'}
{'Epoch': 0, 'HIT@5': '0.0040', 'NDCG@5': '0.0019', 'HIT@10': '0.0078', 'NDCG@10': '0.0031', 'HIT@20': '0.0119', 'NDCG@20': '0.0041'}
{'Epoch': 0, 'HIT@5': '0.0152', 'NDCG@5': '0.0107', 'HIT@10': '0.0201', 'NDCG@10': '0.0123', 'HIT@20': '0.0271', 'NDCG@20': '0.0140'}
{'Epoch': 0, 'HIT@5': '0.0139', 'NDCG@5': '0.0098', 'HIT@10': '0.0183', 'NDCG@10': '0.0112', 'HIT@20': '0.0259', 'NDCG@20': '0.0131'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0040', 'NDCG@5': '0.0019', 'HIT@10': '0.0078', 'NDCG@10': '0.0031', 'HIT@20': '0.0119', 'NDCG@20': '0.0041'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0152', 'NDCG@5': '0.0107', 'HIT@10': '0.0201', 'NDCG@10': '0.0123', 'HIT@20': '0.0271', 'NDCG@20': '0.0140'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0139', 'NDCG@5': '0.0098', 'HIT@10': '0.0183', 'NDCG@10': '0.0112', 'HIT@20': '0.0259', 'NDCG@20': '0.0131'}
{'Epoch': 0, 'HIT@5': '0.0063', 'NDCG@5': '0.0033', 'HIT@10': '0.0076', 'NDCG@10': '0.0038', 'HIT@20': '0.0107', 'NDCG@20': '0.0046'}
{'Epoch': 0, 'HIT@5': '0.0121', 'NDCG@5': '0.0094', 'HIT@10': '0.0179', 'NDCG@10': '0.0112', 'HIT@20': '0.0255', 'NDCG@20': '0.0132'}
{'Epoch': 0, 'HIT@5': '0.0107', 'NDCG@5': '0.0086', 'HIT@10': '0.0165', 'NDCG@10': '0.0105', 'HIT@20': '0.0241', 'NDCG@20': '0.0124'}
Model 1 (FMLPRecModel) Results: {'Epoch': 0, 'HIT@5': '0.0063', 'NDCG@5': '0.0033', 'HIT@10': '0.0076', 'NDCG@10': '0.0038', 'HIT@20': '0.0107', 'NDCG@20': '0.0046'}
Model 2 (Mamba4Rec) Results: {'Epoch': 0, 'HIT@5': '0.0121', 'NDCG@5': '0.0094', 'HIT@10': '0.0179', 'NDCG@10': '0.0112', 'HIT@20': '0.0255', 'NDCG@20': '0.0132'}
Ensemble Results: {'Epoch': 0, 'HIT@5': '0.0107', 'NDCG@5': '0.0086', 'HIT@10': '0.0165', 'NDCG@10': '0.0105', 'HIT@20': '0.0241', 'NDCG@20': '0.0124'}
{'epoch': 1, 'avg_loss': '12.7034', 'avg_bpr_loss': '12.6712', 'avg_kd_loss': '0.0322'}
{'Epoch': 1, 'HIT@5': '0.0074', 'NDCG@5': '0.0052', 'HIT@10': '0.0112', 'NDCG@10': '0.0064', 'HIT@20': '0.0188', 'NDCG@20': '0.0083'}
{'Epoch': 1, 'HIT@5': '0.0286', 'NDCG@5': '0.0202', 'HIT@10': '0.0434', 'NDCG@10': '0.0249', 'HIT@20': '0.0615', 'NDCG@20': '0.0294'}
{'Epoch': 1, 'HIT@5': '0.0293', 'NDCG@5': '0.0202', 'HIT@10': '0.0436', 'NDCG@10': '0.0247', 'HIT@20': '0.0637', 'NDCG@20': '0.0298'}
Model 1 (FMLPRecModel) Results: {'Epoch': 1, 'HIT@5': '0.0074', 'NDCG@5': '0.0052', 'HIT@10': '0.0112', 'NDCG@10': '0.0064', 'HIT@20': '0.0188', 'NDCG@20': '0.0083'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0286', 'NDCG@5': '0.0202', 'HIT@10': '0.0434', 'NDCG@10': '0.0249', 'HIT@20': '0.0615', 'NDCG@20': '0.0294'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0293', 'NDCG@5': '0.0202', 'HIT@10': '0.0436', 'NDCG@10': '0.0247', 'HIT@20': '0.0637', 'NDCG@20': '0.0298'}
{'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0037', 'HIT@10': '0.0098', 'NDCG@10': '0.0054', 'HIT@20': '0.0179', 'NDCG@20': '0.0074'}
{'Epoch': 1, 'HIT@5': '0.0282', 'NDCG@5': '0.0195', 'HIT@10': '0.0380', 'NDCG@10': '0.0227', 'HIT@20': '0.0586', 'NDCG@20': '0.0279'}
{'Epoch': 1, 'HIT@5': '0.0277', 'NDCG@5': '0.0197', 'HIT@10': '0.0429', 'NDCG@10': '0.0245', 'HIT@20': '0.0648', 'NDCG@20': '0.0301'}
Model 1 (FMLPRecModel) Results: {'Epoch': 1, 'HIT@5': '0.0045', 'NDCG@5': '0.0037', 'HIT@10': '0.0098', 'NDCG@10': '0.0054', 'HIT@20': '0.0179', 'NDCG@20': '0.0074'}
Model 2 (Mamba4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0282', 'NDCG@5': '0.0195', 'HIT@10': '0.0380', 'NDCG@10': '0.0227', 'HIT@20': '0.0586', 'NDCG@20': '0.0279'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0277', 'NDCG@5': '0.0197', 'HIT@10': '0.0429', 'NDCG@10': '0.0245', 'HIT@20': '0.0648', 'NDCG@20': '0.0301'}
{'epoch': 2, 'avg_loss': '12.4646', 'avg_bpr_loss': '12.4286', 'avg_kd_loss': '0.0360'}
{'Epoch': 2, 'HIT@5': '0.0255', 'NDCG@5': '0.0184', 'HIT@10': '0.0340', 'NDCG@10': '0.0211', 'HIT@20': '0.0499', 'NDCG@20': '0.0251'}
{'Epoch': 2, 'HIT@5': '0.0369', 'NDCG@5': '0.0262', 'HIT@10': '0.0532', 'NDCG@10': '0.0314', 'HIT@20': '0.0771', 'NDCG@20': '0.0374'}
{'Epoch': 2, 'HIT@5': '0.0396', 'NDCG@5': '0.0285', 'HIT@10': '0.0575', 'NDCG@10': '0.0342', 'HIT@20': '0.0814', 'NDCG@20': '0.0403'}
Model 1 (FMLPRecModel) Results: {'Epoch': 2, 'HIT@5': '0.0255', 'NDCG@5': '0.0184', 'HIT@10': '0.0340', 'NDCG@10': '0.0211', 'HIT@20': '0.0499', 'NDCG@20': '0.0251'}
Model 2 (Mamba4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0369', 'NDCG@5': '0.0262', 'HIT@10': '0.0532', 'NDCG@10': '0.0314', 'HIT@20': '0.0771', 'NDCG@20': '0.0374'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0396', 'NDCG@5': '0.0285', 'HIT@10': '0.0575', 'NDCG@10': '0.0342', 'HIT@20': '0.0814', 'NDCG@20': '0.0403'}
